k_gene_id,module,k_species_id,k_species_name,ncbi_tax_id,aaseq
sul:SYO3AOP1_0593,md:sul_M00063,sul,Sulfurihydrogenibium sp. YO3AOP1,436114,
sul:SYO3AOP1_0997,md:sul_M00063,sul,Sulfurihydrogenibium sp. YO3AOP1,436114,
sul:SYO3AOP1_0823,md:sul_M00082,sul,Sulfurihydrogenibium sp. YO3AOP1,436114,
sul:SYO3AOP1_1062,md:sul_M00082,sul,Sulfurihydrogenibium sp. YO3AOP1,436114,
sul:SYO3AOP1_1151,md:sul_M00082,sul,Sulfurihydrogenibium sp. YO3AOP1,436114,
sul:SYO3AOP1_1158,md:sul_M00082,sul,Sulfurihydrogenibium sp. YO3AOP1,436114,
sul:SYO3AOP1_1451,md:sul_M00082,sul,Sulfurihydrogenibium sp. YO3AOP1,436114,
sul:SYO3AOP1_1742,md:sul_M00082,sul,Sulfurihydrogenibium sp. YO3AOP1,436114,
sul:SYO3AOP1_1263,md:sul_M00083,sul,Sulfurihydrogenibium sp. YO3AOP1,436114,
sul:SYO3AOP1_1491,md:sul_M00083,sul,Sulfurihydrogenibium sp. YO3AOP1,436114,
sul:SYO3AOP1_1671,md:sul_M00083,sul,Sulfurihydrogenibium sp. YO3AOP1,436114,
sul:SYO3AOP1_1673,md:sul_M00083,sul,Sulfurihydrogenibium sp. YO3AOP1,436114,
sul:SYO3AOP1_0145,md:sul_M00086,sul,Sulfurihydrogenibium sp. YO3AOP1,436114,
sul:SYO3AOP1_0647,md:sul_M00115,sul,Sulfurihydrogenibium sp. YO3AOP1,436114,
sul:SYO3AOP1_0678,md:sul_M00115,sul,Sulfurihydrogenibium sp. YO3AOP1,436114,
sul:SYO3AOP1_0943,md:sul_M00115,sul,Sulfurihydrogenibium sp. YO3AOP1,436114,
sul:SYO3AOP1_1161,md:sul_M00115,sul,Sulfurihydrogenibium sp. YO3AOP1,436114,
sul:SYO3AOP1_1558,md:sul_M00115,sul,Sulfurihydrogenibium sp. YO3AOP1,436114,
sul:SYO3AOP1_0377,md:sul_M00119,sul,Sulfurihydrogenibium sp. YO3AOP1,436114,
sul:SYO3AOP1_0410,md:sul_M00119,sul,Sulfurihydrogenibium sp. YO3AOP1,436114,
sul:SYO3AOP1_0955,md:sul_M00119,sul,Sulfurihydrogenibium sp. YO3AOP1,436114,
sul:SYO3AOP1_1228,md:sul_M00119,sul,Sulfurihydrogenibium sp. YO3AOP1,436114,
sul:SYO3AOP1_1524,md:sul_M00119,sul,Sulfurihydrogenibium sp. YO3AOP1,436114,
sul:SYO3AOP1_0181,md:sul_M00120,sul,Sulfurihydrogenibium sp. YO3AOP1,436114,
sul:SYO3AOP1_1121,md:sul_M00120,sul,Sulfurihydrogenibium sp. YO3AOP1,436114,
sul:SYO3AOP1_1251,md:sul_M00120,sul,Sulfurihydrogenibium sp. YO3AOP1,436114,
sul:SYO3AOP1_1376,md:sul_M00120,sul,Sulfurihydrogenibium sp. YO3AOP1,436114,
sul:SYO3AOP1_0317,md:sul_M00123,sul,Sulfurihydrogenibium sp. YO3AOP1,436114,
sul:SYO3AOP1_0604,md:sul_M00123,sul,Sulfurihydrogenibium sp. YO3AOP1,436114,
sul:SYO3AOP1_1028,md:sul_M00123,sul,Sulfurihydrogenibium sp. YO3AOP1,436114,
sul:SYO3AOP1_1157,md:sul_M00123,sul,Sulfurihydrogenibium sp. YO3AOP1,436114,
sul:SYO3AOP1_0628,md:sul_M00144,sul,Sulfurihydrogenibium sp. YO3AOP1,436114,
sul:SYO3AOP1_0729,md:sul_M00144,sul,Sulfurihydrogenibium sp. YO3AOP1,436114,
sul:SYO3AOP1_0875,md:sul_M00144,sul,Sulfurihydrogenibium sp. YO3AOP1,436114,
sul:SYO3AOP1_0876,md:sul_M00144,sul,Sulfurihydrogenibium sp. YO3AOP1,436114,
sul:SYO3AOP1_0877,md:sul_M00144,sul,Sulfurihydrogenibium sp. YO3AOP1,436114,
sul:SYO3AOP1_0878,md:sul_M00144,sul,Sulfurihydrogenibium sp. YO3AOP1,436114,
sul:SYO3AOP1_0879,md:sul_M00144,sul,Sulfurihydrogenibium sp. YO3AOP1,436114,
sul:SYO3AOP1_0880,md:sul_M00144,sul,Sulfurihydrogenibium sp. YO3AOP1,436114,
sul:SYO3AOP1_0881,md:sul_M00144,sul,Sulfurihydrogenibium sp. YO3AOP1,436114,
sul:SYO3AOP1_0882,md:sul_M00144,sul,Sulfurihydrogenibium sp. YO3AOP1,436114,
sul:SYO3AOP1_0883,md:sul_M00144,sul,Sulfurihydrogenibium sp. YO3AOP1,436114,
sul:SYO3AOP1_0884,md:sul_M00144,sul,Sulfurihydrogenibium sp. YO3AOP1,436114,
sul:SYO3AOP1_1516,md:sul_M00144,sul,Sulfurihydrogenibium sp. YO3AOP1,436114,
sul:SYO3AOP1_1517,md:sul_M00144,sul,Sulfurihydrogenibium sp. YO3AOP1,436114,
sul:SYO3AOP1_1453,md:sul_M00151,sul,Sulfurihydrogenibium sp. YO3AOP1,436114,
sul:SYO3AOP1_1454,md:sul_M00151,sul,Sulfurihydrogenibium sp. YO3AOP1,436114,
sul:SYO3AOP1_1455,md:sul_M00151,sul,Sulfurihydrogenibium sp. YO3AOP1,436114,
sul:SYO3AOP1_0970,md:sul_M00157,sul,Sulfurihydrogenibium sp. YO3AOP1,436114,
sul:SYO3AOP1_0972,md:sul_M00157,sul,Sulfurihydrogenibium sp. YO3AOP1,436114,
sul:SYO3AOP1_1563,md:sul_M00157,sul,Sulfurihydrogenibium sp. YO3AOP1,436114,
sul:SYO3AOP1_1618,md:sul_M00157,sul,Sulfurihydrogenibium sp. YO3AOP1,436114,
sul:SYO3AOP1_1619,md:sul_M00157,sul,Sulfurihydrogenibium sp. YO3AOP1,436114,
sul:SYO3AOP1_1620,md:sul_M00157,sul,Sulfurihydrogenibium sp. YO3AOP1,436114,
sul:SYO3AOP1_1621,md:sul_M00157,sul,Sulfurihydrogenibium sp. YO3AOP1,436114,
sul:SYO3AOP1_1622,md:sul_M00157,sul,Sulfurihydrogenibium sp. YO3AOP1,436114,
sul:SYO3AOP1_1623,md:sul_M00157,sul,Sulfurihydrogenibium sp. YO3AOP1,436114,
sul:SYO3AOP1_0139,md:sul_M00173,sul,Sulfurihydrogenibium sp. YO3AOP1,436114,
sul:SYO3AOP1_0248,md:sul_M00173,sul,Sulfurihydrogenibium sp. YO3AOP1,436114,
sul:SYO3AOP1_0375,md:sul_M00173,sul,Sulfurihydrogenibium sp. YO3AOP1,436114,
sul:SYO3AOP1_0376,md:sul_M00173,sul,Sulfurihydrogenibium sp. YO3AOP1,436114,
sul:SYO3AOP1_0612,md:sul_M00173,sul,Sulfurihydrogenibium sp. YO3AOP1,436114,
sul:SYO3AOP1_0613,md:sul_M00173,sul,Sulfurihydrogenibium sp. YO3AOP1,436114,
sul:SYO3AOP1_0614,md:sul_M00173,sul,Sulfurihydrogenibium sp. YO3AOP1,436114,
sul:SYO3AOP1_0615,md:sul_M00173,sul,Sulfurihydrogenibium sp. YO3AOP1,436114,
sul:SYO3AOP1_0617,md:sul_M00173,sul,Sulfurihydrogenibium sp. YO3AOP1,436114,
sul:SYO3AOP1_0618,md:sul_M00173,sul,Sulfurihydrogenibium sp. YO3AOP1,436114,
sul:SYO3AOP1_0619,md:sul_M00173,sul,Sulfurihydrogenibium sp. YO3AOP1,436114,
sul:SYO3AOP1_0620,md:sul_M00173,sul,Sulfurihydrogenibium sp. YO3AOP1,436114,
sul:SYO3AOP1_0622,md:sul_M00173,sul,Sulfurihydrogenibium sp. YO3AOP1,436114,
sul:SYO3AOP1_0623,md:sul_M00173,sul,Sulfurihydrogenibium sp. YO3AOP1,436114,
sul:SYO3AOP1_0624,md:sul_M00173,sul,Sulfurihydrogenibium sp. YO3AOP1,436114,
sul:SYO3AOP1_0694,md:sul_M00173,sul,Sulfurihydrogenibium sp. YO3AOP1,436114,
sul:SYO3AOP1_1039,md:sul_M00173,sul,Sulfurihydrogenibium sp. YO3AOP1,436114,
sul:SYO3AOP1_1043,md:sul_M00173,sul,Sulfurihydrogenibium sp. YO3AOP1,436114,
sul:SYO3AOP1_1054,md:sul_M00173,sul,Sulfurihydrogenibium sp. YO3AOP1,436114,
sul:SYO3AOP1_1055,md:sul_M00173,sul,Sulfurihydrogenibium sp. YO3AOP1,436114,
sul:SYO3AOP1_1056,md:sul_M00173,sul,Sulfurihydrogenibium sp. YO3AOP1,436114,
sul:SYO3AOP1_1305,md:sul_M00173,sul,Sulfurihydrogenibium sp. YO3AOP1,436114,
sul:SYO3AOP1_1605,md:sul_M00173,sul,Sulfurihydrogenibium sp. YO3AOP1,436114,
sul:SYO3AOP1_0094,md:sul_M00178,sul,Sulfurihydrogenibium sp. YO3AOP1,436114,
sul:SYO3AOP1_0190,md:sul_M00178,sul,Sulfurihydrogenibium sp. YO3AOP1,436114,
sul:SYO3AOP1_0262,md:sul_M00178,sul,Sulfurihydrogenibium sp. YO3AOP1,436114,
sul:SYO3AOP1_0264,md:sul_M00178,sul,Sulfurihydrogenibium sp. YO3AOP1,436114,
sul:SYO3AOP1_0265,md:sul_M00178,sul,Sulfurihydrogenibium sp. YO3AOP1,436114,
sul:SYO3AOP1_0266,md:sul_M00178,sul,Sulfurihydrogenibium sp. YO3AOP1,436114,
sul:SYO3AOP1_0267,md:sul_M00178,sul,Sulfurihydrogenibium sp. YO3AOP1,436114,
sul:SYO3AOP1_0272,md:sul_M00178,sul,Sulfurihydrogenibium sp. YO3AOP1,436114,
sul:SYO3AOP1_0273,md:sul_M00178,sul,Sulfurihydrogenibium sp. YO3AOP1,436114,
sul:SYO3AOP1_0274,md:sul_M00178,sul,Sulfurihydrogenibium sp. YO3AOP1,436114,
sul:SYO3AOP1_0275,md:sul_M00178,sul,Sulfurihydrogenibium sp. YO3AOP1,436114,
sul:SYO3AOP1_0276,md:sul_M00178,sul,Sulfurihydrogenibium sp. YO3AOP1,436114,
sul:SYO3AOP1_0277,md:sul_M00178,sul,Sulfurihydrogenibium sp. YO3AOP1,436114,
sul:SYO3AOP1_0278,md:sul_M00178,sul,Sulfurihydrogenibium sp. YO3AOP1,436114,
sul:SYO3AOP1_0279,md:sul_M00178,sul,Sulfurihydrogenibium sp. YO3AOP1,436114,
sul:SYO3AOP1_0280,md:sul_M00178,sul,Sulfurihydrogenibium sp. YO3AOP1,436114,
sul:SYO3AOP1_0281,md:sul_M00178,sul,Sulfurihydrogenibium sp. YO3AOP1,436114,
sul:SYO3AOP1_0282,md:sul_M00178,sul,Sulfurihydrogenibium sp. YO3AOP1,436114,
sul:SYO3AOP1_0283,md:sul_M00178,sul,Sulfurihydrogenibium sp. YO3AOP1,436114,
sul:SYO3AOP1_0284,md:sul_M00178,sul,Sulfurihydrogenibium sp. YO3AOP1,436114,
sul:SYO3AOP1_0285,md:sul_M00178,sul,Sulfurihydrogenibium sp. YO3AOP1,436114,
sul:SYO3AOP1_0286,md:sul_M00178,sul,Sulfurihydrogenibium sp. YO3AOP1,436114,
sul:SYO3AOP1_0287,md:sul_M00178,sul,Sulfurihydrogenibium sp. YO3AOP1,436114,
sul:SYO3AOP1_0288,md:sul_M00178,sul,Sulfurihydrogenibium sp. YO3AOP1,436114,
sul:SYO3AOP1_0289,md:sul_M00178,sul,Sulfurihydrogenibium sp. YO3AOP1,436114,
sul:SYO3AOP1_0290,md:sul_M00178,sul,Sulfurihydrogenibium sp. YO3AOP1,436114,
sul:SYO3AOP1_0291,md:sul_M00178,sul,Sulfurihydrogenibium sp. YO3AOP1,436114,
sul:SYO3AOP1_0292,md:sul_M00178,sul,Sulfurihydrogenibium sp. YO3AOP1,436114,
sul:SYO3AOP1_0295,md:sul_M00178,sul,Sulfurihydrogenibium sp. YO3AOP1,436114,
sul:SYO3AOP1_0296,md:sul_M00178,sul,Sulfurihydrogenibium sp. YO3AOP1,436114,
sul:SYO3AOP1_0299,md:sul_M00178,sul,Sulfurihydrogenibium sp. YO3AOP1,436114,
sul:SYO3AOP1_0300,md:sul_M00178,sul,Sulfurihydrogenibium sp. YO3AOP1,436114,
sul:SYO3AOP1_0301,md:sul_M00178,sul,Sulfurihydrogenibium sp. YO3AOP1,436114,
sul:SYO3AOP1_0302,md:sul_M00178,sul,Sulfurihydrogenibium sp. YO3AOP1,436114,
sul:SYO3AOP1_0305,md:sul_M00178,sul,Sulfurihydrogenibium sp. YO3AOP1,436114,
sul:SYO3AOP1_0577,md:sul_M00178,sul,Sulfurihydrogenibium sp. YO3AOP1,436114,
sul:SYO3AOP1_0763,md:sul_M00178,sul,Sulfurihydrogenibium sp. YO3AOP1,436114,
sul:SYO3AOP1_0764,md:sul_M00178,sul,Sulfurihydrogenibium sp. YO3AOP1,436114,
sul:SYO3AOP1_0791,md:sul_M00178,sul,Sulfurihydrogenibium sp. YO3AOP1,436114,
sul:SYO3AOP1_0825,md:sul_M00178,sul,Sulfurihydrogenibium sp. YO3AOP1,436114,
sul:SYO3AOP1_0861,md:sul_M00178,sul,Sulfurihydrogenibium sp. YO3AOP1,436114,
sul:SYO3AOP1_0973,md:sul_M00178,sul,Sulfurihydrogenibium sp. YO3AOP1,436114,
sul:SYO3AOP1_0979,md:sul_M00178,sul,Sulfurihydrogenibium sp. YO3AOP1,436114,
sul:SYO3AOP1_1149,md:sul_M00178,sul,Sulfurihydrogenibium sp. YO3AOP1,436114,
sul:SYO3AOP1_1167,md:sul_M00178,sul,Sulfurihydrogenibium sp. YO3AOP1,436114,
sul:SYO3AOP1_1227,md:sul_M00178,sul,Sulfurihydrogenibium sp. YO3AOP1,436114,
sul:SYO3AOP1_1685,md:sul_M00178,sul,Sulfurihydrogenibium sp. YO3AOP1,436114,
sul:SYO3AOP1_1686,md:sul_M00178,sul,Sulfurihydrogenibium sp. YO3AOP1,436114,
sul:SYO3AOP1_1687,md:sul_M00178,sul,Sulfurihydrogenibium sp. YO3AOP1,436114,
sul:SYO3AOP1_1689,md:sul_M00178,sul,Sulfurihydrogenibium sp. YO3AOP1,436114,
sul:SYO3AOP1_1691,md:sul_M00178,sul,Sulfurihydrogenibium sp. YO3AOP1,436114,
sul:SYO3AOP1_1692,md:sul_M00178,sul,Sulfurihydrogenibium sp. YO3AOP1,436114,
sul:SYO3AOP1_1729,md:sul_M00178,sul,Sulfurihydrogenibium sp. YO3AOP1,436114,
sul:SYO3AOP1_1730,md:sul_M00178,sul,Sulfurihydrogenibium sp. YO3AOP1,436114,
sul:SYO3AOP1_0263,md:sul_M00183,sul,Sulfurihydrogenibium sp. YO3AOP1,436114,
sul:SYO3AOP1_0297,md:sul_M00183,sul,Sulfurihydrogenibium sp. YO3AOP1,436114,
sul:SYO3AOP1_0298,md:sul_M00183,sul,Sulfurihydrogenibium sp. YO3AOP1,436114,
sul:SYO3AOP1_0873,md:sul_M00183,sul,Sulfurihydrogenibium sp. YO3AOP1,436114,
sul:SYO3AOP1_0179,md:sul_M00260,sul,Sulfurihydrogenibium sp. YO3AOP1,436114,
sul:SYO3AOP1_0401,md:sul_M00260,sul,Sulfurihydrogenibium sp. YO3AOP1,436114,
sul:SYO3AOP1_0632,md:sul_M00260,sul,Sulfurihydrogenibium sp. YO3AOP1,436114,
sul:SYO3AOP1_0963,md:sul_M00260,sul,Sulfurihydrogenibium sp. YO3AOP1,436114,
sul:SYO3AOP1_1367,md:sul_M00260,sul,Sulfurihydrogenibium sp. YO3AOP1,436114,
sul:SYO3AOP1_1438,md:sul_M00260,sul,Sulfurihydrogenibium sp. YO3AOP1,436114,
sul:SYO3AOP1_1544,md:sul_M00260,sul,Sulfurihydrogenibium sp. YO3AOP1,436114,
sul:SYO3AOP1_0612,md:sul_M00307,sul,Sulfurihydrogenibium sp. YO3AOP1,436114,
sul:SYO3AOP1_0613,md:sul_M00307,sul,Sulfurihydrogenibium sp. YO3AOP1,436114,
sul:SYO3AOP1_0614,md:sul_M00307,sul,Sulfurihydrogenibium sp. YO3AOP1,436114,
sul:SYO3AOP1_0615,md:sul_M00307,sul,Sulfurihydrogenibium sp. YO3AOP1,436114,
sul:SYO3AOP1_0898,md:sul_M00307,sul,Sulfurihydrogenibium sp. YO3AOP1,436114,
sul:SYO3AOP1_0338,md:sul_M00432,sul,Sulfurihydrogenibium sp. YO3AOP1,436114,
sul:SYO3AOP1_0476,md:sul_M00432,sul,Sulfurihydrogenibium sp. YO3AOP1,436114,
sul:SYO3AOP1_0648,md:sul_M00432,sul,Sulfurihydrogenibium sp. YO3AOP1,436114,
sul:SYO3AOP1_1033,md:sul_M00432,sul,Sulfurihydrogenibium sp. YO3AOP1,436114,
sul:SYO3AOP1_1775,md:sul_M00432,sul,Sulfurihydrogenibium sp. YO3AOP1,436114,
sul:SYO3AOP1_0048,md:sul_M00531,sul,Sulfurihydrogenibium sp. YO3AOP1,436114,
sul:SYO3AOP1_0053,md:sul_M00531,sul,Sulfurihydrogenibium sp. YO3AOP1,436114,
sul:SYO3AOP1_1263,md:sul_M00572,sul,Sulfurihydrogenibium sp. YO3AOP1,436114,
sul:SYO3AOP1_1491,md:sul_M00572,sul,Sulfurihydrogenibium sp. YO3AOP1,436114,
sul:SYO3AOP1_1671,md:sul_M00572,sul,Sulfurihydrogenibium sp. YO3AOP1,436114,
sul:SYO3AOP1_1673,md:sul_M00572,sul,Sulfurihydrogenibium sp. YO3AOP1,436114,
sul:SYO3AOP1_1704,md:sul_M00572,sul,Sulfurihydrogenibium sp. YO3AOP1,436114,
sul:SYO3AOP1_1705,md:sul_M00572,sul,Sulfurihydrogenibium sp. YO3AOP1,436114,
sul:SYO3AOP1_0317,md:sul_M00577,sul,Sulfurihydrogenibium sp. YO3AOP1,436114,
sul:SYO3AOP1_0604,md:sul_M00577,sul,Sulfurihydrogenibium sp. YO3AOP1,436114,
sul:SYO3AOP1_1028,md:sul_M00577,sul,Sulfurihydrogenibium sp. YO3AOP1,436114,
sul:SYO3AOP1_1157,md:sul_M00577,sul,Sulfurihydrogenibium sp. YO3AOP1,436114,
sul:SYO3AOP1_1703,md:sul_M00577,sul,Sulfurihydrogenibium sp. YO3AOP1,436114,
sul:SYO3AOP1_0513,md:sul_M00595,sul,Sulfurihydrogenibium sp. YO3AOP1,436114,
sul:SYO3AOP1_0514,md:sul_M00595,sul,Sulfurihydrogenibium sp. YO3AOP1,436114,
sul:SYO3AOP1_0515,md:sul_M00595,sul,Sulfurihydrogenibium sp. YO3AOP1,436114,
sul:SYO3AOP1_0516,md:sul_M00595,sul,Sulfurihydrogenibium sp. YO3AOP1,436114,
sul:SYO3AOP1_0518,md:sul_M00595,sul,Sulfurihydrogenibium sp. YO3AOP1,436114,
sul:SYO3AOP1_0048,md:sul_M00615,sul,Sulfurihydrogenibium sp. YO3AOP1,436114,
sul:SYO3AOP1_0053,md:sul_M00615,sul,Sulfurihydrogenibium sp. YO3AOP1,436114,
sul:SYO3AOP1_0054,md:sul_M00615,sul,Sulfurihydrogenibium sp. YO3AOP1,436114,
sul:SYO3AOP1_0055,md:sul_M00615,sul,Sulfurihydrogenibium sp. YO3AOP1,436114,
sul:SYO3AOP1_0056,md:sul_M00615,sul,Sulfurihydrogenibium sp. YO3AOP1,436114,
sul:SYO3AOP1_1388,md:sul_M00793,sul,Sulfurihydrogenibium sp. YO3AOP1,436114,
sul:SYO3AOP1_1389,md:sul_M00793,sul,Sulfurihydrogenibium sp. YO3AOP1,436114,
sul:SYO3AOP1_1390,md:sul_M00793,sul,Sulfurihydrogenibium sp. YO3AOP1,436114,
sul:SYO3AOP1_1531,md:sul_M00793,sul,Sulfurihydrogenibium sp. YO3AOP1,436114,
sul:SYO3AOP1_0123,md:sul_M00844,sul,Sulfurihydrogenibium sp. YO3AOP1,436114,
sul:SYO3AOP1_0540,md:sul_M00844,sul,Sulfurihydrogenibium sp. YO3AOP1,436114,
sul:SYO3AOP1_1335,md:sul_M00844,sul,Sulfurihydrogenibium sp. YO3AOP1,436114,
sul:SYO3AOP1_0049,md:sul_M00846,sul,Sulfurihydrogenibium sp. YO3AOP1,436114,
sul:SYO3AOP1_0051,md:sul_M00846,sul,Sulfurihydrogenibium sp. YO3AOP1,436114,
sul:SYO3AOP1_0052,md:sul_M00846,sul,Sulfurihydrogenibium sp. YO3AOP1,436114,
sul:SYO3AOP1_0185,md:sul_M00846,sul,Sulfurihydrogenibium sp. YO3AOP1,436114,
sul:SYO3AOP1_0208,md:sul_M00846,sul,Sulfurihydrogenibium sp. YO3AOP1,436114,
sul:SYO3AOP1_0457,md:sul_M00846,sul,Sulfurihydrogenibium sp. YO3AOP1,436114,
sul:SYO3AOP1_0464,md:sul_M00846,sul,Sulfurihydrogenibium sp. YO3AOP1,436114,
sul:SYO3AOP1_0690,md:sul_M00846,sul,Sulfurihydrogenibium sp. YO3AOP1,436114,
sul:SYO3AOP1_1325,md:sul_M00846,sul,Sulfurihydrogenibium sp. YO3AOP1,436114,
sul:SYO3AOP1_1432,md:sul_M00846,sul,Sulfurihydrogenibium sp. YO3AOP1,436114,
sul:SYO3AOP1_1495,md:sul_M00846,sul,Sulfurihydrogenibium sp. YO3AOP1,436114,
tma:TM0208,md:tma_M00001,tma,Thermotoga maritima MSB8,2336,
tma:TM0209,md:tma_M00001,tma,Thermotoga maritima MSB8,2336,
tma:TM0273,md:tma_M00001,tma,Thermotoga maritima MSB8,2336,
tma:TM0688,md:tma_M00001,tma,Thermotoga maritima MSB8,2336,
tma:TM0689,md:tma_M00001,tma,Thermotoga maritima MSB8,2336,
tma:TM0877,md:tma_M00001,tma,Thermotoga maritima MSB8,2336,
tma:TM1385,md:tma_M00001,tma,Thermotoga maritima MSB8,2336,
tma:TM1469,md:tma_M00001,tma,Thermotoga maritima MSB8,2336,
tma:TM1774,md:tma_M00001,tma,Thermotoga maritima MSB8,2336,
tma:TM0208,md:tma_M00002,tma,Thermotoga maritima MSB8,2336,
tma:TM0688,md:tma_M00002,tma,Thermotoga maritima MSB8,2336,
tma:TM0689,md:tma_M00002,tma,Thermotoga maritima MSB8,2336,
tma:TM0877,md:tma_M00002,tma,Thermotoga maritima MSB8,2336,
tma:TM1774,md:tma_M00002,tma,Thermotoga maritima MSB8,2336,
tma:TM0295,md:tma_M00004,tma,Thermotoga maritima MSB8,2336,
tma:TM0438,md:tma_M00004,tma,Thermotoga maritima MSB8,2336,
tma:TM0953,md:tma_M00004,tma,Thermotoga maritima MSB8,2336,
tma:TM0954,md:tma_M00004,tma,Thermotoga maritima MSB8,2336,
tma:TM1080,md:tma_M00004,tma,Thermotoga maritima MSB8,2336,
tma:TM1154,md:tma_M00004,tma,Thermotoga maritima MSB8,2336,
tma:TM1155,md:tma_M00004,tma,Thermotoga maritima MSB8,2336,
tma:TM1385,md:tma_M00004,tma,Thermotoga maritima MSB8,2336,
tma:TM1718,md:tma_M00004,tma,Thermotoga maritima MSB8,2336,
tma:TM1762,md:tma_M00004,tma,Thermotoga maritima MSB8,2336,
tma:TM1628,md:tma_M00005,tma,Thermotoga maritima MSB8,2336,
tma:TM0438,md:tma_M00006,tma,Thermotoga maritima MSB8,2336,
tma:TM1154,md:tma_M00006,tma,Thermotoga maritima MSB8,2336,
tma:TM1155,md:tma_M00006,tma,Thermotoga maritima MSB8,2336,
tma:TM0295,md:tma_M00007,tma,Thermotoga maritima MSB8,2336,
tma:TM0953,md:tma_M00007,tma,Thermotoga maritima MSB8,2336,
tma:TM0954,md:tma_M00007,tma,Thermotoga maritima MSB8,2336,
tma:TM1080,md:tma_M00007,tma,Thermotoga maritima MSB8,2336,
tma:TM1718,md:tma_M00007,tma,Thermotoga maritima MSB8,2336,
tma:TM1762,md:tma_M00007,tma,Thermotoga maritima MSB8,2336,
tma:TM0293,md:tma_M00015,tma,Thermotoga maritima MSB8,2336,
tma:TM0294,md:tma_M00015,tma,Thermotoga maritima MSB8,2336,
tma:TM0578,md:tma_M00015,tma,Thermotoga maritima MSB8,2336,
tma:TM0547,md:tma_M00016,tma,Thermotoga maritima MSB8,2336,
tma:TM1517,md:tma_M00016,tma,Thermotoga maritima MSB8,2336,
tma:TM1518,md:tma_M00016,tma,Thermotoga maritima MSB8,2336,
tma:TM1519,md:tma_M00016,tma,Thermotoga maritima MSB8,2336,
tma:TM1520,md:tma_M00016,tma,Thermotoga maritima MSB8,2336,
tma:TM1521,md:tma_M00016,tma,Thermotoga maritima MSB8,2336,
tma:TM1522,md:tma_M00016,tma,Thermotoga maritima MSB8,2336,
tma:TM1523,md:tma_M00016,tma,Thermotoga maritima MSB8,2336,
tma:TM1666,md:tma_M00016,tma,Thermotoga maritima MSB8,2336,
tma:TM1785,md:tma_M00016,tma,Thermotoga maritima MSB8,2336,
tma:TM0545,md:tma_M00018,tma,Thermotoga maritima MSB8,2336,
tma:TM0546,md:tma_M00018,tma,Thermotoga maritima MSB8,2336,
tma:TM0547,md:tma_M00018,tma,Thermotoga maritima MSB8,2336,
tma:TM1518,md:tma_M00018,tma,Thermotoga maritima MSB8,2336,
tma:TM1523,md:tma_M00018,tma,Thermotoga maritima MSB8,2336,
tma:TM0548,md:tma_M00019,tma,Thermotoga maritima MSB8,2336,
tma:TM0549,md:tma_M00019,tma,Thermotoga maritima MSB8,2336,
tma:TM0550,md:tma_M00019,tma,Thermotoga maritima MSB8,2336,
tma:TM0551,md:tma_M00019,tma,Thermotoga maritima MSB8,2336,
tma:TM0831,md:tma_M00019,tma,Thermotoga maritima MSB8,2336,
tma:TM0665,md:tma_M00021,tma,Thermotoga maritima MSB8,2336,
tma:TM0666,md:tma_M00021,tma,Thermotoga maritima MSB8,2336,
tma:TM0343,md:tma_M00022,tma,Thermotoga maritima MSB8,2336,
tma:TM0345,md:tma_M00022,tma,Thermotoga maritima MSB8,2336,
tma:TM0346,md:tma_M00022,tma,Thermotoga maritima MSB8,2336,
tma:TM0347,md:tma_M00022,tma,Thermotoga maritima MSB8,2336,
tma:TM0348,md:tma_M00022,tma,Thermotoga maritima MSB8,2336,
tma:TM0349,md:tma_M00022,tma,Thermotoga maritima MSB8,2336,
tma:TM0137,md:tma_M00023,tma,Thermotoga maritima MSB8,2336,
tma:TM0138,md:tma_M00023,tma,Thermotoga maritima MSB8,2336,
tma:TM0139,md:tma_M00023,tma,Thermotoga maritima MSB8,2336,
tma:TM0140,md:tma_M00023,tma,Thermotoga maritima MSB8,2336,
tma:TM0141,md:tma_M00023,tma,Thermotoga maritima MSB8,2336,
tma:TM0142,md:tma_M00023,tma,Thermotoga maritima MSB8,2336,
tma:TM0539,md:tma_M00023,tma,Thermotoga maritima MSB8,2336,
tma:TM0804,md:tma_M00026,tma,Thermotoga maritima MSB8,2336,
tma:TM1035,md:tma_M00026,tma,Thermotoga maritima MSB8,2336,
tma:TM1036,md:tma_M00026,tma,Thermotoga maritima MSB8,2336,
tma:TM1037,md:tma_M00026,tma,Thermotoga maritima MSB8,2336,
tma:TM1038,md:tma_M00026,tma,Thermotoga maritima MSB8,2336,
tma:TM1039,md:tma_M00026,tma,Thermotoga maritima MSB8,2336,
tma:TM1040,md:tma_M00026,tma,Thermotoga maritima MSB8,2336,
tma:TM1041,md:tma_M00026,tma,Thermotoga maritima MSB8,2336,
tma:TM1042,md:tma_M00026,tma,Thermotoga maritima MSB8,2336,
tma:TM1782,md:tma_M00028,tma,Thermotoga maritima MSB8,2336,
tma:TM1783,md:tma_M00028,tma,Thermotoga maritima MSB8,2336,
tma:TM1784,md:tma_M00028,tma,Thermotoga maritima MSB8,2336,
tma:TM1785,md:tma_M00028,tma,Thermotoga maritima MSB8,2336,
tma:TM0446,md:tma_M00048,tma,Thermotoga maritima MSB8,2336,
tma:TM0447,md:tma_M00048,tma,Thermotoga maritima MSB8,2336,
tma:TM1095,md:tma_M00048,tma,Thermotoga maritima MSB8,2336,
